customerID,DOB,Gender,State,PinCode,transactionDate,store_code,store_description,till_no,transaction_number_by_till,promo_code,promotion_description,product_code,product_description,sale_price_after_promo,discountUsed
BBID_204100019,1965-09-12,male,,734005,2015-10-18,2655,BB-INDORE-MALHAR MEGA MALL,2,19567,NONPROMO,,300224754,Marc Sml,318,"FGShoppingFest,Payback"
BBID_204100060,1987-05-26,,,,2015-11-09,2615,BB-AMRITSAR-TRILIUM MALL,12,9573,NONPROMO,,300877866,BRITANNIA CRM BIS ORANGE TREAT 75g,10,FGShoppingFest
BBID_204100090,NANA,,,,2015-10-26,2655,BB-INDORE-MALHAR MEGA MALL,12,11681,NONPROMO,,300785148,BB-CB-20X25X168SWG-Suitable for ROI New,4,FGShoppingFest
BBID_204100102,1989-05-24,male,MADHYA PRADESH,456010,2015-11-08,2655,BB-INDORE-MALHAR MEGA MALL,12,13805,NONPROMO,,300933032,BEST BROWN BASMATI RICE JAR 1Kg,95,FGShoppingFest
BBID_204100149,NANA,,,,2016-04-26,2906,BB-INDORE-TREASURE ISLAND,5,62,NONPROMO,,1000436010004,"LECK-0150-CK433-A-40-CT-PT-E, XL, GREY",399,FGShoppingFest
BBID_204100149,NANA,,,,2016-04-26,2906,BB-INDORE-TREASURE ISLAND,5,62,NONPROMO,,300196348,CLMT PHENYLS MILKY 2*1L,95,FGShoppingFest
BBID_204100150,1960-09-10,male,TAMIL NADU,625016,2015-11-02,4986,BB-MADURAI-KOCHADAI VILLAGE,8,42928,0001042487,SZ 4 RS OFF CARBONATED SOFT DRIN TN,300362584,SPRITE SOFT DRINK  PET 1.25L,51,"FGShoppingFest,T24Club,Payback"
BBID_204100220,1985-10-09,,,,2016-07-28,2906,BB-INDORE-TREASURE ISLAND,3,19107,NONPROMO,,108014207,PARACHUTE COCONUT OIL 500ml,140,FGShoppingFest
BBID_204100277,1985-12-04,male,TAMILNADU,641604,2015-11-08,4986,BB-MADURAI-KOCHADAI VILLAGE,1,99638,NONPROMO,,1000067718,Pillow cover packof 2 Handloom,298,FGShoppingFest
BBID_204100279,1915-10-02,,MADHYA PRADESH,452001,2016-04-09,2655,BB-INDORE-MALHAR MEGA MALL,2,78463,0001115991,AZ 1% OFF EMPLOYEE DISCOUNT EDC AZ,108037568,SUGAR MEDIUM LOOSE,196.89,FGShoppingFest
BBID_204100293,1915-11-05,,MADHYA PRADESH,452001,2015-12-07,2655,BB-INDORE-MALHAR MEGA MALL,2,36512,NONPROMO,,108004880,GROUNDNUT LOOSE,57.5,FGShoppingFest
BBID_204100310,1966-06-01,male,TAMIL NADU,625009,2015-10-27,4986,BB-MADURAI-KOCHADAI VILLAGE,13,98420,0001036572,"AZ B2@549,B3@699 FLAT KNIT CHURIDAR FS E",1000135637166,"LECB-0010-01-A-45-KC-, XXL, Golden Cream",233,"FGShoppingFest,Payback"
BBID_204100310,1966-06-01,male,TAMIL NADU,625009,2015-10-29,4986,BB-MADURAI-KOCHADAI VILLAGE,8,42033,NONPROMO,,1000053961,PAMPERS PANTS BABY DIAPER XL 48P,799,"FGShoppingFest,Payback"
BBID_204100323,1996-02-04,,,,2015-10-15,2655,BB-INDORE-MALHAR MEGA MALL,5,11419,NONPROMO,,108002650,RAMDEV POW SPICE TURMERIC 200g,53,FGShoppingFest
BBID_204100325,1985-09-21,female,MADHYA PRADESH,452001,2015-10-31,2655,BB-INDORE-MALHAR MEGA MALL,15,8819,NONPROMO,,108026497,KNORR SOUP CLASSIC THICK TOMATO 53g,50,"FGShoppingFest,Payback"
BBID_204100336,1977-09-19,,,,2015-11-05,2615,BB-AMRITSAR-TRILIUM MALL,8,6152,NONPROMO,,300577005,EZEE WINTER WASH COMBO PK 2*1Kg,330,FGShoppingFest
BBID_204100402,1984-01-09,,,,2015-10-17,2615,BB-AMRITSAR-TRILIUM MALL,1,8933,0001023785,AZ 125 RS OFF SHAMPOOS HPC EXC,300648532,PANTENE SHMP HAIR FALL CONTROL 675ml,275,FGShoppingFest
BBID_20426896,1987-01-15,male,,,2015-11-02,2655,BB-INDORE-MALHAR MEGA MALL,4,18607,0001039470,NZ BUY 1 GET 1 FREE WAFER BISCUIT,108022599,DUKES WFR BISC VANILLA WAFFY 75g,35,"FGShoppingFest,Payback"
BBID_204100528,1978-06-06,,,,2015-11-15,2655,BB-INDORE-MALHAR MEGA MALL,11,14843,NONPROMO,,108100328,GINGER,12.46,FGShoppingFest
BBID_204100534,NANA,,,,2015-10-20,4986,BB-MADURAI-KOCHADAI VILLAGE,16,62843,NONPROMO,,300543276011,"AFL-VEST-RN-PO3, SIZE-95 CMS",199,FGShoppingFest
BBID_204100557,1963-04-11,male,TAMIL NADU,625010,2015-09-12,4986,BB-MADURAI-KOCHADAI VILLAGE,13,82708,NONPROMO,,300710332,SENSODYNE TPASTE FRESH GEL 70g,100,"FGShoppingFest,Payback"
BBID_204100578,1983-08-18,male,,452025,2016-08-11,2906,BB-INDORE-TREASURE ISLAND,4,12549,NONPROMO,,300679288,BRITANNIA TIGER KRUNCH CHOC COOKIES 70g,10,FGShoppingFest
BBID_204100585,1966-03-11,,,,2015-11-07,4986,BB-MADURAI-KOCHADAI VILLAGE,1,99193,NONPROMO,,300361324,FB FR BANANA ROBUSTA,14.96,FGShoppingFest
BBID_204100591,1983-12-30,female,,,2015-11-03,2655,BB-INDORE-MALHAR MEGA MALL,15,9179,NONPROMO,,500096181,FB SIS NAMKEENS,80,FGShoppingFest
BBID_204100606,1990-01-04,female,MADHYA PRADESH,452008,2015-10-16,2655,BB-INDORE-MALHAR MEGA MALL,4,14725,NONPROMO,,500096181,FB SIS NAMKEENS,45,FGShoppingFest
BBID_204100611,NANA,,,,2015-12-30,2655,BB-INDORE-MALHAR MEGA MALL,7,22201,NONPROMO,,500096181,FB SIS NAMKEENS,85,FGShoppingFest
BBID_204100655,1976-02-03,male,TAMIL NADU,625016,2015-10-22,4986,BB-MADURAI-KOCHADAI VILLAGE,25,47499,0001023291,IS B2G1 FREE NAIL CARE PRODUCTS BEAUTYTN,1000056691,BELLAE N/P 240 LIGHT BROWN 9m,0,"FGShoppingFest,T24Club,Payback"
BBID_204100663,1966-05-09,female,TAMIL NADU,628501,2016-02-06,4986,BB-MADURAI-KOCHADAI VILLAGE,19,80705,NONPROMO,,1000147928,ALPENLIEBE JUZTJELLY PULP GUAVA 62.9g 58,20,"FGShoppingFest,Payback"
BBID_204100669,1965-05-15,male,TAMIL NADU,630302,2015-10-17,4986,BB-MADURAI-KOCHADAI VILLAGE,20,85708,0001031936,AZ 50 %OFF BACKPACK LUGGAGE ASSRTD EXC,1000335114003,"AT Konnect SW SP Rock, 79 CM",4650,FGShoppingFest
BBID_204100682,1979-08-29,male,KERALA,695003,2015-10-17,4986,BB-MADURAI-KOCHADAI VILLAGE,11,26957,NONPROMO,,300659100,DHEEPAM OTH CM LAMP OIL BT 500ml,73,"FGShoppingFest,T24Club"
BBID_204100716,1990-09-02,male,MADHYA PRADESH,452001,2016-09-07,2655,BB-INDORE-MALHAR MEGA MALL,13,42165,0001181587,HO 199 FLAT CTC TEA WED AZ EX,300647581,F&P CTC TEA FAMILY PP 1Kg,199,"FGShoppingFest,Payback"
BBID_204100726,1950-07-02,female,TAMIL NADU,625016,2015-08-08,4986,BB-MADURAI-KOCHADAI VILLAGE,13,70418,NONPROMO,,1000027990005,"Cotton K.Towel Pkof2, 40x60CM, RED",69,"FGShoppingFest,Payback"
BBID_204100726,1950-07-02,female,TAMIL NADU,625016,2015-10-03,4986,BB-MADURAI-KOCHADAI VILLAGE,11,23139,NONPROMO,,108100281,BRINJAL ROUND SMALL PURPLE LOOSE,14.76,"FGShoppingFest,Payback"
BBID_204100726,1950-07-02,female,TAMIL NADU,625016,2015-05-06,4986,BB-MADURAI-KOCHADAI VILLAGE,13,38124,NONPROMO,,300639006,24 LM JAGGERY POWDER PP 500g,65,"FGShoppingFest,Payback"
BBID_204100738,1989-10-20,female,MADHYA PRADESH,452011,2016-06-29,2655,BB-INDORE-MALHAR MEGA MALL,10,45265,NONPROMO,,1000045619,SUNFEAST INST PASTA YIPPEE MASALA PP 70g,20,"FGShoppingFest,Payback"
BBID_204100744,1965-01-20,female,PUNJAB,143001,2016-02-03,2615,BB-AMRITSAR-TRILIUM MALL,5,16608,NONPROMO,,300840842,BAMBINO MACARONI PEP ELBOWS 450g,42,"FGShoppingFest,BBProfitClub,Payback"
BBID_204100764,NANA,,,,2015-10-18,2655,BB-INDORE-MALHAR MEGA MALL,6,13055,NONPROMO,,109003186,ENO DIGESTIVE ENOL 100G,90,FGShoppingFest
BBID_204100770,1963-03-18,female,MADHYA PRADESH,452001,2015-10-24,2655,BB-INDORE-MALHAR MEGA MALL,9,12252,NONPROMO,,208001990,FRESH ROSEMARY,20,FGShoppingFest
BBID_204100770,1963-03-18,female,MADHYA PRADESH,452001,2015-10-24,2655,BB-INDORE-MALHAR MEGA MALL,9,12252,NONPROMO,,300637345,VANISH STAIN REM LIQUID 500m,75,FGShoppingFest
BBID_204100844,1953-10-15,,,,2016-01-05,4986,BB-MADURAI-KOCHADAI VILLAGE,1,13702,0001072313,AZ SHOP 3000 & GET 300 RS OFF FGSC CARD,300938766,FB FR APPLE RED DEL KASHMIR CS1 LOOSE,150.27,FGShoppingFest
BBID_204100845,1967-06-15,,,,2016-06-12,2655,BB-INDORE-MALHAR MEGA MALL,7,46621,NONPROMO,,108000568,CHANA DAL PREM LOOSE,30.34,FGShoppingFest
BBID_204100850,1962-11-20,male,MADHYA PRADESH,452004,2015-10-01,2655,BB-INDORE-MALHAR MEGA MALL,12,7540,NONPROMO,,300785150,BB-CB-27X30X168SWG-Suitable for ROI New,6,"FGShoppingFest,T24Club"
BBID_20486376,1948-08-09,male,MADHYA PRADESH,452009,2015-10-19,2655,BB-INDORE-MALHAR MEGA MALL,7,10573,NONPROMO,,301018402,GANGWAL MAIDA PP 500g,20.5,"FGShoppingFest,BBProfitClub"
BBID_204100866,1989-02-01,male,MADHYA PRADESH,452001,2015-11-15,2655,BB-INDORE-MALHAR MEGA MALL,3,12833,NONPROMO,,108020417,BRITANNIA CRM BIS MILK BIKIS 200g,80,"FGShoppingFest,T24Club"
BBID_204100886,1973-03-10,male,,456002,2015-11-03,2655,BB-INDORE-MALHAR MEGA MALL,4,18909,NONPROMO,,108037854,FUN FOODS SALSA DIP 300g,99,FGShoppingFest
BBID_204100998,NANA,,MAHARASHTRA,,2015-11-15,2655,BB-INDORE-MALHAR MEGA MALL,14,12289,0001039478,NZ 25% OFF STAPLE ASSORTED,300234136,PH WHO SPICE CORIANDR 100g,39.75,"FGShoppingFest,Payback"
BBID_204101008,NANA,,,,2015-10-31,2655,BB-INDORE-MALHAR MEGA MALL,7,12275,NONPROMO,,300769589,ODONIL ROOM FRESH CITRUS FRESH 250gm,140,FGShoppingFest
BBID_204101055,1915-11-08,,MADHYA PRADESH,452001,2016-04-13,2655,BB-INDORE-MALHAR MEGA MALL,4,48936,NONPROMO,,108042082,FORTUNE KACHI GHANI MUSTARD OIL PP 1L,118,"FGShoppingFest,Payback"
BBID_204101113,NANA,,,,2015-10-05,2655,BB-INDORE-MALHAR MEGA MALL,6,10556,NONPROMO,,300270489,COMFORT FAB COND SHINE&FREGRANCE BT 200m,38,FGShoppingFest
BBID_204101140,1991-08-03,,,,2015-12-04,2655,BB-INDORE-MALHAR MEGA MALL,6,22336,NONPROMO,,300689602033,"SPTS-0110-CR03-A-SL-RF-CT, S, NAVY",149,FGShoppingFest
BBID_204101196,1969-06-03,,,,2015-11-04,2655,BB-INDORE-MALHAR MEGA MALL,12,13264,NONPROMO,,300785150,BB-CB-27X30X168SWG-Suitable for ROI New,6,FGShoppingFest
BBID_204101199,NANA,,,,2015-11-01,2655,BB-INDORE-MALHAR MEGA MALL,14,10294,NONPROMO,,108016186,SURF DET POW EXCEL EASY WASH 700g,77,FGShoppingFest
BBID_204101219,NANA,,,,2015-10-03,4986,BB-MADURAI-KOCHADAI VILLAGE,5,78522,0001018674,SOS 823 FLAT PONNY RAW RICE STAPLES ROTN,300539911,GH PONNY BOILED DELUXE 20k,823,FGShoppingFest
BBID_204101223,1966-10-04,female,TAMIL NADU,625006,2015-07-08,4986,BB-MADURAI-KOCHADAI VILLAGE,13,59860,NONPROMO,,108100180,JAMUN,131.24,"FGShoppingFest,Payback"
BBID_204101224,1981-02-07,,,,2015-10-11,2655,BB-INDORE-MALHAR MEGA MALL,3,8711,0001032086,AZ TKT 500 GET FESTIVE GIFT CARD FREE EX,1000336252,F'15 Fstive Gift Card,0,FGShoppingFest
BBID_204101236,1984-09-29,male,TAMIL NADU,620016,2016-03-12,4986,BB-MADURAI-KOCHADAI VILLAGE,22,34935,NONPROMO,,108008867,DOVE SOAP MOISTURISING CREAM 75G,46,"FGShoppingFest,Payback"
BBID_204101251,1982-06-24,female,KARNATAKA,560026,2015-10-31,4986,BB-MADURAI-KOCHADAI VILLAGE,13,99931,0001042752,IS 41 RS OFF HEALTH DRINK PF VISTEX SZ,300532193,BOOST BROWN HEALTH DRINK REF BIB 750g,269,FGShoppingFest
BBID_20447026,1994-01-22,female,PUNJAB,143001,2015-10-16,2615,BB-AMRITSAR-TRILIUM MALL,15,5622,0001029492,AZ 15 RS OFF Cheese SLICES EXC,108020506,BRITANNIA CHEESE SLICES CHEDDAR 200G,123,"FGShoppingFest,Payback"
BBID_204101288,1968-06-03,,,,2015-10-18,2655,BB-INDORE-MALHAR MEGA MALL,6,13170,NONPROMO,,300893523,LUX SOAP FRESH SPLASH 3*150g,95,FGShoppingFest
BBID_204101289,NANA,,,,2015-11-08,4986,BB-MADURAI-KOCHADAI VILLAGE,25,50661,NONPROMO,,300077079,FB EX CHAYOTE,8.51,FGShoppingFest
BBID_204101335,1984-06-03,,,,2015-10-16,2615,BB-AMRITSAR-TRILIUM MALL,9,5515,NONPROMO,,108016191,SURF DET POW EXCEL QUICKWASH 1Kg,185,FGShoppingFest
BBID_204101373,2000-10-14,,,,2015-11-01,2615,BB-AMRITSAR-TRILIUM MALL,12,8217,NONPROMO,,108035258,TATA CTC TEA GOLD PP 1K,334,FGShoppingFest
BBID_204101387,1953-05-12,female,TAMIL NADU,625001,2015-11-04,4986,BB-MADURAI-KOCHADAI VILLAGE,16,65144,NONPROMO,,108004977,GH DAILY GROUNDNUT 500g,69.72,"FGShoppingFest,Payback"
BBID_204101440,1981-09-15,,,,2015-11-01,2655,BB-INDORE-MALHAR MEGA MALL,10,12382,0001041646,"AZ B1@75,2@140 FLAT Sauces FOOD ASSORTED",300444033,TTRT TOMATO KETCHUP PP 1K,75,FGShoppingFest
BBID_204101449,1974-06-30,,,,2015-10-24,2615,BB-AMRITSAR-TRILIUM MALL,3,8254,0001030719,"NZ 1@30,2@75 RS OFF N.I.NAMKEENS",300432189,BIKANO NI NAMK ALOO BHUJIA PP 1K,183,FGShoppingFest
BBID_204101461,1985-07-18,male,,999999,2015-10-18,2655,BB-INDORE-MALHAR MEGA MALL,14,8220,NONPROMO,,108028614,MOTHERS REC PICKLE GARLIC 400g,82,FGShoppingFest
BBID_204101468,1969-12-24,male,MADHYA PRADESH,452009,2015-10-24,2655,BB-INDORE-MALHAR MEGA MALL,9,12215,NONPROMO,,1000185941004,"SS15 CABANA STRIP HT, 40x60CM, PURPLE",79,FGShoppingFest
BBID_204101478,NANA,,,,2015-11-12,2655,BB-INDORE-MALHAR MEGA MALL,12,14376,NONPROMO,,300835677,TIDE DET BAR 4*250g,75,FGShoppingFest
BBID_204101488,1980-03-21,male,MADHYA PRADESH,452001,2016-09-01,2655,BB-INDORE-MALHAR MEGA MALL,9,53011,NONPROMO,,300637344,VANISH STAIN REM LIQUID 180m,35,"FGShoppingFest,T24Club,BBProfitClub"
BBID_204101535,NANA,,,,2015-11-02,2655,BB-INDORE-MALHAR MEGA MALL,10,12500,NONPROMO,,108037568,SUGAR MEDIUM LOOSE,151.14,FGShoppingFest
BBID_204101603,1987-08-24,,,,2015-10-12,4986,BB-MADURAI-KOCHADAI VILLAGE,1,92365,NONPROMO,,108100290,CAPSICUM GREEN,20.64,FGShoppingFest
BBID_204101629,NANA,,,,2016-04-16,2655,BB-INDORE-MALHAR MEGA MALL,2,80054,NONPROMO,,300785147,BB-CB-16X20X168SWG-Suitable for ROI New,2,FGShoppingFest
BBID_204101629,NANA,,,,2016-03-03,2655,BB-INDORE-MALHAR MEGA MALL,5,30365,NONPROMO,,1000157263,PARK AVENUE DEO GDMRG+BLUE+STORM 150m OP,398,FGShoppingFest
BBID_204101633,NANA,,,,2015-10-23,2655,BB-INDORE-MALHAR MEGA MALL,9,12109,NONPROMO,,108009318,FAIR & LOV SKIN CRM MULTI VITAMIN 80g,130,FGShoppingFest
BBID_204101649,1991-06-16,,,,2016-02-25,4986,BB-MADURAI-KOCHADAI VILLAGE,1,25417,NONPROMO,,1000166676,CLOSEUP TPST DIAMOND ATRACT 100g+100g,150,FGShoppingFest
BBID_204101715,1971-07-12,,,,2015-11-01,4986,BB-MADURAI-KOCHADAI VILLAGE,22,18056,NONPROMO,,300063150,GH RAVALGAON SUGAR SML 100gm,12,FGShoppingFest
BBID_204101716,NANA,,,,2016-07-07,2655,BB-INDORE-MALHAR MEGA MALL,2,9753,NONPROMO,,108037568,SUGAR MEDIUM LOOSE,282.36,FGShoppingFest
BBID_204101746,1991-10-14,male,,999999,2015-10-31,2655,BB-INDORE-MALHAR MEGA MALL,16,6733,0001040826,AZ B2@20 % OFF BLOCK CHOCOLATE VISTEX EX,1000203621,TIC TAC GUM BANANA MINIONS PP 24.5g 18,48,FGShoppingFest
BBID_204101762,NANA,,,,2015-10-14,2655,BB-INDORE-MALHAR MEGA MALL,10,9854,NONPROMO,,108043726,MAAZA NON AERATED DRINK PET 600M,35,FGShoppingFest
BBID_204101820,1973-06-15,,,,2015-10-23,4986,BB-MADURAI-KOCHADAI VILLAGE,1,95057,NONPROMO,,1000176770,AFL-SOCKS-PO5-149,149,FGShoppingFest
BBID_204101850,NANA,,,,2016-04-29,2655,BB-INDORE-MALHAR MEGA MALL,9,37081,NONPROMO,,1000092917,BRITANNIA BISC 50 50 200g,25,FGShoppingFest
BBID_204101894,1999-02-12,,,,2015-11-06,2655,BB-INDORE-MALHAR MEGA MALL,9,14175,NONPROMO,,108001626,KOHINOOR BASMATI RICE CHARMINAR PP 5kg,330.5,FGShoppingFest
BBID_204101916,NANA,,,,2015-10-26,2655,BB-INDORE-MALHAR MEGA MALL,11,12205,NONPROMO,,300948312,EASTERN POW SPICE GARAM MASALA 200g,43,FGShoppingFest
BBID_204101948,1992-06-10,male,TAMIL NADU,624619,2015-11-08,4986,BB-MADURAI-KOCHADAI VILLAGE,25,50527,NONPROMO,,1000063310,EKTAA MATKI WHOLE PP 500g,62,FGShoppingFest
BBID_204101972,1977-05-23,female,TAMIL NADU,625021,2015-07-04,4986,BB-MADURAI-KOCHADAI VILLAGE,11,98755,NONPROMO,,108026389,KISSAN JAM MIXED FRUIT 500g,110,"FGShoppingFest,Payback"
BBID_204101991,NANA,,MADHYA PRADESH,452001,2016-02-06,2655,BB-INDORE-MALHAR MEGA MALL,12,26337,NONPROMO,,300648527,GH SUGAR 5Kg,217.5,"FGShoppingFest,Payback"
BBID_204101991,NANA,,MADHYA PRADESH,452001,2015-10-19,2655,BB-INDORE-MALHAR MEGA MALL,11,10977,NONPROMO,,108032495,SAFAL PEAS GREEN PEAS 1K,190,"FGShoppingFest,Payback"
BBID_204102012,1978-05-25,,,,2015-10-22,2655,BB-INDORE-MALHAR MEGA MALL,4,16139,NONPROMO,,1000010403,SOO FRESH BREAD WHOLE WHEAT MLTGRN 400g,17.5,FGShoppingFest
BBID_204102024,1983-05-15,,,,2015-10-24,4986,BB-MADURAI-KOCHADAI VILLAGE,13,97255,NONPROMO,,300785148,BB-CB-20X25X168SWG-Suitable for ROI New,8,"FGShoppingFest,Payback"
BBID_204102055,1985-10-24,male,MADHYA PRADESH,452009,2015-10-17,2655,BB-INDORE-MALHAR MEGA MALL,6,12982,NONPROMO,,1000065548,HARPIC TOIL CLN POWER PLUS ORANGE BT 1L,133,FGShoppingFest
BBID_204102057,1979-04-26,female,TAMIL NADU,625018,2015-11-09,4986,BB-MADURAI-KOCHADAI VILLAGE,22,20140,NONPROMO,,300877843,BRITANNIA BIS STRAWBERRY TREAT 150g,25,FGShoppingFest
BBID_204102067,NANA,,,,2016-08-16,2655,BB-INDORE-MALHAR MEGA MALL,2,24476,NONPROMO,,300138648,REAL JUICE APPLE NECTAR 200M,20,"FGShoppingFest,T24Club"
BBID_204102079,1977-06-09,male,TAMIL NADU,630611,2015-12-02,4986,BB-MADURAI-KOCHADAI VILLAGE,13,12247,NONPROMO,,1000156138,NILGIRIS SD CREAM BUN PINEAPPLE 40gm,10,"FGShoppingFest,Payback"
BBID_204102083,1962-07-11,female,MADHYA PRADESH,453771,2015-11-08,2655,BB-INDORE-MALHAR MEGA MALL,3,12150,NONPROMO,,1000209007,COLGATE TBRS SLM SOFT CHARCOAL 2+1 1P,140,FGShoppingFest
BBID_204102093,2001-03-10,,,,2015-10-06,2655,BB-INDORE-MALHAR MEGA MALL,6,10719,NONPROMO,,300564183,HARI DARSHAN AGARBATHI BLACK NATURAL 50g,100,FGShoppingFest
BBID_204102139,1993-08-08,,,,2016-08-04,2655,BB-INDORE-MALHAR MEGA MALL,6,72596,NONPROMO,,108043278,MAHAKOSH SOYABEAN OIL PP 1L,71,FGShoppingFest
BBID_204102145,NANA,,,,2016-10-23,2655,BB-INDORE-MALHAR MEGA MALL,14,37843,NONPROMO,,108100382,TOMATO LOOSE,15.58,FGShoppingFest
BBID_204102156,NANA,,,,2015-11-12,2655,BB-INDORE-MALHAR MEGA MALL,8,14554,NONPROMO,,1000350112,Message Mug 330ml WB-21711,189,FGShoppingFest
BBID_204102167,NANA,,,,2016-01-05,2655,BB-INDORE-MALHAR MEGA MALL,6,29446,NONPROMO,,300422307,AXE DEO DARK TEMPTATION 150m,195,FGShoppingFest
BBID_204102230,1952-01-14,male,MADHYA PRADESH,452018,2015-10-25,2655,BB-INDORE-MALHAR MEGA MALL,9,12470,NONPROMO,,300689185,KH-SOCKS-PO3-179,179,"FGShoppingFest,T24Club,BBProfitClub"
BBID_204102235,1952-02-28,male,MADHYA PRADESH,452010,2016-04-06,2655,BB-INDORE-MALHAR MEGA MALL,6,48559,0001120718,AZ B1G1 FREE TTRT DISNEY WAFER BISCUITS,300825771,TTRT WAFER BISCUIT ORANGE 75g,0,"FGShoppingFest,T24Club,Payback"
BBID_204102257,1973-05-12,male,TAMIL NADU,625017,2015-10-18,4986,BB-MADURAI-KOCHADAI VILLAGE,11,27285,NONPROMO,,300812356,SUNFEAST NDL YIPPEE MAGIC MSALA 240/280g,160,FGShoppingFest
BBID_204102266,1972-10-09,female,MADHYA PRADESH,452001,2015-08-16,2655,BB-INDORE-MALHAR MEGA MALL,8,1896,0000970793,"AD B1@20,B2@40 % OFF TERRY BATH TOWEL HF",300753735030,"SS15 PLAIN DYED Bath To, 70CMx140CM, RED",358.8,"FGShoppingFest,Payback"
BBID_204102291,NANA,,,,2015-10-21,2655,BB-INDORE-MALHAR MEGA MALL,11,11319,NONPROMO,,108037996,EVEREST POW TIKHALAL CHILLI PP 500g,114,FGShoppingFest
BBID_204102433,NANA,,,,2015-10-28,2655,BB-INDORE-MALHAR MEGA MALL,8,12089,0001038557,WC 29 FLAT ONION BUDGET PACK FB AZ,108100362,ONION LOOSE,34.22,FGShoppingFest
BBID_20486824,1985-10-23,male,UTTAR PRADESH,201307,2015-11-06,2615,BB-AMRITSAR-TRILIUM MALL,8,6226,NONPROMO,,102107296,R-49 S. S. Chapati Tong 10,111,"FGShoppingFest,BBProfitClub"
BBID_204102435,NANA,,,,2016-08-05,4986,BB-MADURAI-KOCHADAI VILLAGE,22,66644,NONPROMO,,300229149,GH RAW RICE IDLI 5K,158,"FGShoppingFest,Payback"
BBID_204102452,1984-12-14,male,UTTAR PRADESH,284403,2016-01-18,2655,BB-INDORE-MALHAR MEGA MALL,11,24824,NONPROMO,,830010395002,"PBBR-2015-PNB 1417-FB-RK, NA, PINK",119,"FGShoppingFest,BBProfitClub"
BBID_204102453,NANA,,,,2016-04-11,4986,BB-MADURAI-KOCHADAI VILLAGE,19,89664,NONPROMO,,300989165,FBB-CB-16X18X220G-D-Cut HM,4,FGShoppingFest
BBID_204102475,1978-03-25,male,TAMILNADU,625010,2015-10-26,4986,BB-MADURAI-KOCHADAI VILLAGE,13,98103,NONPROMO,,300245425,Assorted Tiny Tots,60,"FGShoppingFest,Payback"
BBID_204102486,NANA,,,,2015-09-21,2655,BB-INDORE-MALHAR MEGA MALL,4,9720,NONPROMO,,108100145,BANANA ROBUSTA RAW,20.81,FGShoppingFest
BBID_204102488,NANA,,,,2015-12-29,4986,BB-MADURAI-KOCHADAI VILLAGE,1,11844,NONPROMO,,300785148,BB-CB-20X25X168SWG-Suitable for ROI New,0,FGShoppingFest
BBID_204102529,NANA,,,,2015-10-25,4986,BB-MADURAI-KOCHADAI VILLAGE,11,29279,0001032045,AZ B1G1 FREE PILLOW HOME FASHION EXC,1000207497,Recron MicrofiberTranquil Pillow 43x69cm,0,FGShoppingFest
BBID_204102603,1991-11-09,,,,2016-08-12,2655,BB-INDORE-MALHAR MEGA MALL,11,53843,0001115994,AZ 5% OFF EMPLOYEE DISCOUNT EDC AZ,108037502,TUR DAL STD LOOSE,106.84,FGShoppingFest
BBID_204102624,1989-08-26,male,JHARKHAND,831004,2015-10-10,2655,BB-INDORE-MALHAR MEGA MALL,16,4738,NONPROMO,,300595508,GH BESAN 500g,41,"FGShoppingFest,T24Club"
BBID_204102648,NANA,,,,2015-11-03,2655,BB-INDORE-MALHAR MEGA MALL,3,11411,NONPROMO,,1000260914002,"DJSS-3151-KA-215-RG-SS-SW, M, NAVY",1399,FGShoppingFest
BBID_204102655,1977-09-25,male,TAMIL NADU,625010,2015-10-25,4986,BB-MADURAI-KOCHADAI VILLAGE,16,63871,NONPROMO,,108100077,CAPSICUM RED PKD,15.79,FGShoppingFest
BBID_204102719,NANA,,,,2015-10-03,4986,BB-MADURAI-KOCHADAI VILLAGE,25,43940,0001024577,AZ 169 FLAT Pouches LUGGAGE ASSORTED,1000127612003,Packit-Lunch-bag-M-Purple,169,FGShoppingFest
BBID_204102742,1974-10-15,female,TAMIL NADU,625003,2015-10-26,4986,BB-MADURAI-KOCHADAI VILLAGE,11,29419,NONPROMO,,108003898,IDHAYAM SESAMEOIL PP 500ml,99,"FGShoppingFest,Payback"
BBID_204102750,NANA,,,,2016-07-16,2655,BB-INDORE-MALHAR MEGA MALL,7,50945,NONPROMO,,300963438,GODREJ EXPERT HRCLR NATURAL BLCK 1,30,FGShoppingFest
BBID_204102803,1974-03-10,,,,2015-06-06,4986,BB-MADURAI-KOCHADAI VILLAGE,8,13234,0000884311,AZ 40% OFF KIDSWEAR FASHION,1000051344017,"CTTS-4141-SLFT1-A-RF-HS-RD, 13-14, NAVY",299.4,"FGShoppingFest,T24Club"
BBID_204102855,1980-02-03,male,MADHYA PRADESH,452010,2015-11-01,2655,BB-INDORE-MALHAR MEGA MALL,3,11145,NONPROMO,,300588483,CADBURY CHOCO PERK GLUCOSE 13g,10,"FGShoppingFest,T24Club,Payback"
BBID_204102864,1968-11-15,,,,2015-10-21,2615,BB-AMRITSAR-TRILIUM MALL,9,6101,NONPROMO,,108000585,GH DAILY WH CHANA KABULI WHO 1kg,90,FGShoppingFest
BBID_204102903,1946-05-30,,,,2016-05-17,4986,BB-MADURAI-KOCHADAI VILLAGE,13,76109,NONPROMO,,108001125,GH DAILY WHO SPICE JEERA100g,45,"FGShoppingFest,Payback"
